OrderKey,OrderDate,ProductKey,CustomerKey,CarrierKey,Units,GrossSales,Discount,Refund,COGS,Freight,Penalty,Expedite,OnTime,InFull,DelayDays
302,2025-10-15,3,6,1,23,138,0,0,84.18,21.45,2.76,0,0,1,1
303,2024-12-19,1,5,3,36,432,34.56,0.0,263.52,23.4,0,0,1,1,0
304,2025-12-06,1,26,1,69,828,99.36,0.0,505.08,28.35,0,0,1,1,0
305,2024-03-08,1,6,1,74,888,106.56,0.0,541.68,29.1,0,0,1,1,0
306,2024-03-04,2,28,3,62,5270,210.8,0.0,3214.7,45.9,0,0,1,1,0
307,2024-08-06,4,34,1,35,1330,53.2,0.0,811.3,33.75,0,0,1,1,0
308,2025-10-22,3,30,1,94,564,45.12,0.0,344.04,32.1,0,0,1,1,0
309,2025-04-05,1,4,1,33,396,47.52,0.0,241.56,22.95,0,0,1,1,0
310,2025-10-09,3,34,3,11,66,5.28,0.0,40.26,19.65,1.21,0,0,1,1
311,2025-04-04,2,25,1,73,6205,744.6,0.0,3785.05,50.85,0,0,1,1,0
312,2025-04-06,1,40,1,98,1176,47.04,0.0,717.36,32.7,0,0,1,1,0
313,2025-04-26,4,26,3,71,2698,323.76,0.0,1645.78,49.95,0,0,1,1,0
314,2024-10-06,2,29,2,46,3910,0,0,2385.1,38.7,0,0,1,1,0
315,2025-04-23,4,31,3,91,3458,0,0,2109.38,58.95,69.16,0,0,1,1
316,2025-08-12,3,20,1,83,498,0,0,303.78,30.45,0,0,1,1,0
317,2025-01-07,4,14,3,15,570,68.4,0.0,347.7,24.75,0,0,1,1,0
318,2025-12-15,3,7,2,94,564,67.68,0.0,344.04,32.1,0,0,1,1,0
319,2024-02-26,2,10,1,40,3400,136.0,0.0,2074.0,36.0,0,0,1,1,0
320,2024-07-26,3,45,1,75,450,18.0,0.0,274.5,29.25,8.64,53.75,0,1,2
321,2025-07-17,3,24,2,89,534,42.72,0.0,325.74,31.35,0,0,1,1,0
322,2024-01-17,2,20,3,79,6715,0,0,4096.15,53.55,0,0,1,1,0
323,2024-07-25,2,10,1,22,1870,74.8,0.0,1140.7,27.9,0,0,1,1,0
324,2024-07-03,2,4,2,59,5015,401.2,0.0,3059.15,44.55,92.28,0,0,1,1
325,2024-05-30,1,22,1,90,1080,43.2,0.0,658.8,31.5,0,0,1,1,0
326,2024-12-27,2,10,3,29,2465,0,0,1503.65,31.05,49.3,0,0,1,1
327,2024-01-26,4,19,1,25,950,0,0,579.5,29.25,0,0,1,1,0
328,2025-03-03,3,31,2,85,510,40.8,0.0,311.1,30.75,0,0,1,1,0
329,2024-09-03,2,21,3,72,6120,244.8,5875.2,3733.2,50.4,117.5,53.0,0,1,4
330,2024-03-03,1,42,3,44,528,21.12,0.0,322.08,24.6,0,0,1,1,0
331,2025-02-11,3,31,3,69,414,16.56,0.0,252.54,28.35,0,0,1,1,0
332,2025-07-09,4,37,1,60,2280,182.4,0.0,1390.8,45.0,0,0,1,1,0
333,2024-10-25,3,7,3,24,144,0,0,87.84,21.6,0,0,1,1,0
334,2024-04-18,3,23,1,45,270,10.8,0.0,164.7,24.75,0,0,1,1,0
335,2024-01-13,1,24,2,78,936,74.88,0.0,570.96,29.7,0,0,1,1,0
336,2024-12-06,3,14,2,33,198,23.76,0.0,120.78,22.95,0,0,1,1,0
337,2025-05-29,1,38,2,70,840,33.6,0.0,512.4,28.5,0,0,1,1,0
338,2025-01-26,3,17,2,43,258,0,0,157.38,24.45,0,0,1,1,0
339,2025-12-28,3,42,2,36,216,8.64,0.0,131.76,23.4,4.15,0,0,1,1
340,2025-05-20,2,7,3,27,2295,183.6,0.0,1399.95,30.15,42.23,0,0,1,1
341,2024-03-02,1,40,3,33,396,15.84,0.0,241.56,22.95,0,0,1,1,0
342,2025-10-29,1,13,2,88,1056,84.48,0.0,644.16,31.2,19.43,57.0,0,1,2
343,2025-08-09,3,9,3,53,318,0,0,193.98,25.95,0,0,1,1,0
344,2025-02-10,3,38,1,96,576,23.04,0.0,351.36,32.4,0,0,1,1,0
345,2025-02-10,4,17,3,59,2242,179.36,0.0,1367.62,44.55,41.25,0,0,1,1
346,2024-02-08,1,4,3,19,228,27.36,0.0,139.08,20.85,4.01,0,0,1,1
347,2024-01-20,2,12,3,39,3315,0,0,2022.15,35.55,0,0,1,1,0
348,2025-05-07,4,19,1,66,2508,200.64,0.0,1529.88,47.7,0,0,1,1,0
349,2025-11-27,4,1,3,83,3154,252.32,0.0,1923.94,55.35,58.03,55.75,0,1,2
350,2025-02-19,2,38,2,68,5780,693.6,0.0,3525.8,48.6,0,0,1,1,0
351,2024-09-30,1,3,2,24,288,34.56,0.0,175.68,21.6,0,0,1,1,0
352,2025-10-07,3,21,3,69,414,16.56,0.0,252.54,28.35,0,0,1,1,0
353,2025-06-27,2,33,1,77,6545,0,0,3992.45,52.65,0,0,1,1,0
354,2024-01-09,3,41,2,61,366,14.64,0.0,223.26,27.15,0,0,1,1,0
355,2025-08-07,4,32,3,29,1102,44.08,0.0,672.22,31.05,0,0,1,1,0
356,2024-05-08,3,9,2,100,600,72.0,0.0,366.0,33.0,0,0,1,1,0
357,2025-07-29,1,23,2,26,312,24.96,0.0,190.32,21.9,0,0,1,1,0
358,2024-07-18,2,17,1,11,935,37.4,0.0,570.35,22.95,17.95,37.75,0,1,2
359,2025-11-03,1,39,2,29,348,27.84,0.0,212.28,22.35,0,0,1,1,0
360,2025-02-20,2,19,2,68,5780,0,0,3525.8,48.6,0,0,1,1,0
361,2025-11-04,4,16,1,21,798,95.76,0.0,486.78,27.45,0,0,1,1,0
362,2024-05-20,1,43,3,77,924,73.92,0.0,563.64,29.55,0,0,1,0,0
363,2024-12-08,1,8,1,87,1044,83.52,0.0,636.84,31.05,19.21,56.75,0,1,4
364,2024-07-15,4,41,3,29,1102,44.08,0.0,672.22,31.05,0,0,1,1,0
365,2024-12-15,4,46,3,95,3610,144.4,0.0,2202.1,60.75,69.31,0,0,1,1
366,2025-06-02,4,42,3,30,1140,0,0,695.4,31.5,0,0,1,1,0
367,2024-12-08,3,41,1,90,540,43.2,0.0,329.4,31.5,0,0,1,1,0
368,2025-02-11,4,32,3,63,2394,191.52,2202.48,1460.34,46.35,0,0,1,1,0
369,2024-06-28,4,15,1,44,1672,66.88,0.0,1019.92,37.8,0,0,1,1,0
370,2024-04-30,4,6,1,74,2812,337.44,2474.56,1715.32,51.3,0,0,1,1,0
371,2025-02-09,4,32,1,97,3686,294.88,0.0,2248.46,61.65,0,0,1,1,0
372,2025-02-12,4,32,2,35,1330,159.6,0.0,811.3,33.75,0,0,1,1,0
373,2024-01-24,4,17,2,71,2698,323.76,0.0,1645.78,49.95,0,0,1,1,0
374,2025-10-31,1,37,1,54,648,77.76,0.0,395.28,26.1,0,0,1,1,0
375,2024-12-04,4,20,3,29,1102,132.24,0.0,672.22,31.05,0,0,1,1,0
376,2024-12-27,1,10,1,67,804,0,0,490.44,28.05,0,0,1,1,0
377,2025-12-27,3,37,3,57,342,13.68,0.0,208.62,26.55,6.57,0,0,1,1
378,2025-05-02,1,26,2,69,828,33.12,0.0,505.08,28.35,0,0,1,1,0
379,2024-12-08,4,43,2,50,1900,152.0,0.0,1159.0,40.5,0,0,1,1,0
380,2024-10-30,2,35,1,83,7055,846.6,0.0,4303.55,55.35,0,0,1,1,0
381,2024-05-30,1,32,1,85,1020,81.6,0.0,622.2,30.75,0,0,1,1,0
382,2024-10-24,2,48,3,86,7310,584.8,0.0,4459.1,56.7,134.5,0,0,1,1
383,2024-07-11,1,29,1,73,876,0,0,534.36,28.95,0,0,1,1,0
384,2025-08-02,2,24,3,38,3230,258.4,0.0,1970.3,35.1,0,0,1,1,0
385,2025-03-25,4,27,1,12,456,54.72,0.0,278.16,23.4,0,0,1,1,0
386,2024-09-12,1,14,3,79,948,113.76,0.0,578.28,29.85,0,0,1,1,0
387,2025-05-17,2,11,3,31,2635,316.2,0.0,1607.35,31.95,0,0,1,1,0
388,2024-04-09,2,28,2,91,7735,0,0,4718.35,58.95,0,0,1,1,0
389,2025-05-26,2,38,1,10,850,34.0,0.0,518.5,22.5,0,0,1,1,0
390,2024-03-08,4,17,3,18,684,54.72,0.0,417.24,26.1,12.59,39.5,0,1,2
391,2025-06-24,3,9,1,26,156,18.72,0.0,95.16,21.9,0,0,1,1,0
392,2025-12-04,1,17,1,58,696,27.84,0.0,424.56,26.7,13.36,0,0,1,1
393,2025-09-01,2,27,2,99,8415,0,0,5133.15,62.55,0,0,1,1,0
394,2025-04-08,2,17,3,13,1105,88.4,0.0,674.05,23.85,0,0,1,1,0
395,2024-10-19,3,2,2,39,234,28.08,0.0,142.74,23.85,0,0,1,1,0
396,2025-06-12,3,33,2,69,414,33.12,0.0,252.54,28.35,0,0,1,1,0
397,2025-02-23,4,1,3,22,836,66.88,0.0,509.96,27.9,0,0,1,1,0
398,2024-09-01,4,2,3,92,3496,279.68,0.0,2132.56,59.4,0,0,1,1,0
399,2024-01-16,3,45,2,45,270,10.8,0.0,164.7,24.75,0,0,1,1,0
400,2025-10-02,2,44,2,44,3740,299.2,0.0,2281.4,37.8,0,0,1,1,0
401,2024-06-02,4,28,2,89,3382,405.84,0.0,2063.02,58.05,59.52,0,0,1,1
402,2024-01-24,2,37,3,96,8160,979.2,0.0,4977.6,61.2,143.62,0,0,1,1
403,2025-08-13,4,4,3,69,2622,209.76,0.0,1599.42,49.05,0,0,1,1,0
404,2024-05-13,2,4,3,84,7140,285.6,0.0,4355.4,55.8,137.09,0,0,1,1
405,2024-04-15,3,11,3,33,198,15.84,0.0,120.78,22.95,3.64,0,0,1,1
406,2025-03-29,4,5,3,32,1216,145.92,0.0,741.76,32.4,0,0,1,1,0
407,2024-09-15,4,27,1,56,2128,170.24,0.0,1298.08,43.2,0,0,1,1,0
408,2024-03-09,4,25,1,32,1216,145.92,0.0,741.76,32.4,21.4,0,0,1,1
409,2025-01-18,4,32,3,42,1596,63.84,0.0,973.56,36.9,0,0,1,1,0
410,2024-12-06,4,3,1,84,3192,127.68,0.0,1947.12,55.8,0,0,1,1,0
411,2024-06-11,3,43,2,71,426,34.08,0.0,259.86,28.65,0,0,1,1,0
412,2024-04-15,4,13,3,24,912,36.48,0.0,556.32,28.8,17.51,0,0,1,1
413,2024-07-19,4,44,2,82,3116,124.64,0.0,1900.76,54.9,0,0,1,1,0
414,2024-05-02,2,35,3,75,6375,765.0,0.0,3888.75,51.75,0,0,1,1,0
415,2024-06-09,1,23,1,73,876,0,0,534.36,28.95,0,0,1,1,0
416,2025-06-30,1,2,3,30,360,43.2,0.0,219.6,22.5,6.34,42.5,0,1,2
417,2025-07-12,2,45,2,24,2040,81.6,0.0,1244.4,28.8,0,0,1,0,0
418,2024-08-19,1,5,1,11,132,0,0,80.52,19.65,0,0,1,1,0
419,2024-02-11,4,25,3,73,2774,0,0,1692.14,50.85,0,0,1,1,0
420,2025-02-11,4,39,1,43,1634,65.36,0.0,996.74,37.35,31.37,0,0,1,1
421,2025-10-28,3,7,1,67,402,16.08,0.0,245.22,28.05,0,0,1,1,0
422,2024-09-11,3,32,1,87,522,0,0,318.42,31.05,0,0,1,1,0
423,2024-11-01,4,35,2,79,3002,0,0,1831.22,53.55,60.04,0,0,1,1
424,2024-02-26,4,4,3,93,3534,141.36,0.0,2155.74,59.85,0,0,1,1,0
425,2024-10-16,4,10,2,47,1786,142.88,0.0,1089.46,39.15,0,0,1,1,0
426,2024-05-28,2,40,3,45,3825,0,0,2333.25,38.25,0,0,1,1,0
427,2025-04-01,4,31,1,29,1102,44.08,0.0,672.22,31.05,0,0,1,1,0
428,2025-04-19,4,44,3,44,1672,0,0,1019.92,37.8,0,0,1,1,0
429,2024-03-19,4,19,1,45,1710,205.2,0.0,1043.1,38.25,0,0,1,1,0
430,2025-02-05,1,23,2,72,864,0,0,527.04,28.8,0,0,1,1,0
431,2024-02-02,4,22,3,58,2204,176.32,0.0,1344.44,44.1,0,0,1,1,0
432,2024-10-23,4,33,1,80,3040,243.2,0.0,1854.4,54.0,0,0,1,1,0
433,2025-04-08,2,1,3,34,2890,346.8,0.0,1762.9,33.3,50.86,43.5,0,1,2
434,2025-10-18,2,10,2,16,1360,54.4,0.0,829.6,25.2,0,0,1,1,0
435,2024-03-30,2,45,1,21,1785,214.2,0.0,1088.85,27.45,0,0,1,1,0
436,2024-07-22,2,23,3,75,6375,0,0,3888.75,51.75,127.5,53.75,0,1,2
437,2025-01-20,2,2,2,68,5780,693.6,0.0,3525.8,48.6,0,0,1,1,0
438,2024-12-09,4,43,2,47,1786,0,0,1089.46,39.15,0,0,1,1,0
439,2024-05-13,2,34,2,10,850,0,0,518.5,22.5,0,0,1,1,0
440,2025-03-11,3,28,1,69,414,0,0,252.54,28.35,0,0,1,1,0
441,2025-12-21,2,43,1,78,6630,265.2,0.0,4044.3,53.1,0,0,1,1,0
442,2024-09-11,3,14,1,85,510,20.4,0.0,311.1,30.75,0,0,1,1,0
443,2025-08-29,1,27,2,28,336,0,0,204.96,22.2,0,0,1,1,0
444,2025-04-06,1,4,3,57,684,54.72,0.0,417.24,26.55,0,0,1,1,0
445,2025-01-01,2,27,3,78,6630,265.2,0.0,4044.3,53.1,127.3,0,0,1,1
446,2025-01-10,2,25,2,37,3145,377.4,0.0,1918.45,34.65,0,0,1,1,0
447,2025-02-22,4,17,1,82,3116,0,0,1900.76,54.9,0,0,1,1,0
448,2025-12-08,2,22,1,65,5525,442.0,0.0,3370.25,47.25,101.66,51.25,0,0,2
449,2025-08-21,2,5,2,77,6545,785.4,0.0,3992.45,52.65,115.19,54.25,0,1,4
450,2025-02-02,1,34,1,83,996,119.52,0.0,607.56,30.45,0,0,1,1,0
451,2025-03-08,4,31,2,93,3534,282.72,0.0,2155.74,59.85,0,0,1,1,0
452,2024-08-13,3,4,1,28,168,20.16,0.0,102.48,22.2,0,0,1,1,0
453,2024-02-25,4,29,2,16,608,0,0,370.88,25.2,12.16,39.0,0,1,2
454,2025-11-28,3,7,3,37,222,8.88,0.0,135.42,23.55,4.26,44.25,0,1,2
455,2025-10-07,3,44,1,100,600,24.0,0.0,366.0,33.0,0,0,1,1,0
456,2025-02-01,1,20,2,84,1008,0,0,614.88,30.6,0,0,1,1,0
457,2024-11-14,2,18,1,65,5525,442.0,0.0,3370.25,47.25,0,0,1,1,0
458,2025-02-23,3,14,3,84,504,20.16,0.0,307.44,30.6,0,0,1,1,0
459,2025-06-12,1,20,2,87,1044,0,0,636.84,31.05,0,0,1,1,0
460,2024-07-13,4,39,2,37,1406,112.48,0.0,857.66,34.65,0,0,1,1,0
461,2024-10-08,2,31,1,43,3655,438.6,0.0,2229.55,37.35,0,0,1,1,0
462,2025-05-03,3,26,3,88,528,21.12,0.0,322.08,31.2,10.14,57.0,0,1,4
463,2025-11-05,3,9,1,91,546,21.84,0.0,333.06,31.65,0,0,1,1,0
464,2025-12-07,2,5,2,59,5015,200.6,0.0,3059.15,44.55,96.29,49.75,0,1,4
465,2024-11-14,1,2,3,62,744,29.76,0.0,453.84,27.3,0,0,1,1,0
466,2025-02-04,1,11,2,46,552,0,0,336.72,24.9,0,0,1,0,0
467,2024-09-09,2,24,2,13,1105,88.4,0.0,674.05,23.85,20.33,0,0,1,1
468,2025-09-22,3,21,1,46,276,33.12,0.0,168.36,24.9,0,0,1,1,0
469,2025-06-14,4,34,1,24,912,0,0,556.32,28.8,0,0,1,1,0
470,2025-06-29,1,1,1,86,1032,0,0,629.52,30.9,20.64,0,0,0,1
471,2024-11-12,3,22,2,33,198,7.92,0.0,120.78,22.95,0,0,1,1,0
472,2024-04-07,1,3,3,91,1092,43.68,0.0,666.12,31.65,0,0,1,1,0
473,2025-05-01,3,14,3,37,222,17.76,0.0,135.42,23.55,0,0,1,1,0
474,2024-08-15,1,3,3,66,792,63.36,728.64,483.12,27.9,0,0,1,1,0
475,2025-05-24,2,2,2,29,2465,98.6,0.0,1503.65,31.05,47.33,0,0,1,1
476,2024-11-30,1,23,3,100,1200,0,0,732.0,33.0,0,0,1,1,0
477,2025-08-30,3,17,3,75,450,18.0,0.0,274.5,29.25,8.64,53.75,0,1,4
478,2025-06-16,3,40,2,77,462,18.48,0.0,281.82,29.55,0,0,1,1,0
479,2025-09-26,4,14,1,64,2432,291.84,0.0,1483.52,46.8,0,0,1,1,0
480,2024-04-29,4,26,3,95,3610,433.2,3176.8,2202.1,60.75,0,0,1,1,0
481,2025-02-20,1,22,2,71,852,0,0,519.72,28.65,0,0,1,1,0
482,2025-03-15,3,18,1,85,510,20.4,0.0,311.1,30.75,0,0,1,0,0
483,2024-03-21,4,9,1,55,2090,250.8,0.0,1274.9,42.75,0,0,1,1,0
484,2025-10-14,4,42,2,23,874,34.96,0.0,533.14,28.35,0,0,1,1,0
485,2025-01-03,1,32,2,17,204,16.32,0.0,124.44,20.55,0,0,1,1,0
486,2025-02-21,3,15,2,61,366,14.64,0.0,223.26,27.15,0,0,1,1,0
487,2025-04-11,1,25,3,51,612,48.96,0.0,373.32,25.65,11.26,0,0,1,1
488,2025-03-20,3,37,3,98,588,70.56,0.0,358.68,32.7,10.35,0,0,1,1
489,2025-05-14,3,7,2,69,414,49.68,0.0,252.54,28.35,7.29,0,0,1,1
490,2025-03-02,3,45,2,15,90,7.2,0.0,54.9,20.25,1.66,38.75,0,1,2
491,2025-01-11,2,27,1,73,6205,248.2,0.0,3785.05,50.85,0,0,1,1,0
492,2024-07-26,2,37,3,45,3825,306.0,0.0,2333.25,38.25,0,0,1,1,0
493,2024-03-29,1,18,3,25,300,0,0,183.0,21.75,6.0,0,0,0,1
494,2024-12-23,4,19,1,27,1026,0,0,625.86,30.15,0,0,1,1,0
495,2024-06-15,3,30,3,63,378,30.24,0.0,230.58,27.45,0,0,1,1,0
496,2025-07-23,4,38,2,40,1520,60.8,0.0,927.2,36.0,0,0,1,1,0
497,2025-10-29,4,44,2,70,2660,212.8,0.0,1622.6,49.5,0,0,1,1,0
498,2025-10-17,3,36,3,59,354,0,0,215.94,26.85,0,0,1,1,0
499,2025-01-04,2,21,3,13,1105,44.2,0.0,674.05,23.85,0,0,1,1,0
500,2025-10-20,4,21,2,14,532,42.56,0.0,324.52,24.3,0,0,1,1,0
501,2024-11-15,1,5,2,74,888,106.56,0.0,541.68,29.1,0,0,1,1,0
502,2024-08-07,4,32,3,35,1330,53.2,0.0,811.3,33.75,0,0,1,1,0
503,2024-05-25,2,23,3,34,2890,115.6,0.0,1762.9,33.3,55.49,43.5,0,0,2
504,2024-11-12,4,48,2,19,722,86.64,0.0,440.42,26.55,0,0,1,1,0
505,2025-06-20,1,38,1,84,1008,120.96,0.0,614.88,30.6,17.74,0,0,1,1
506,2025-11-21,2,17,2,67,5695,0,0,3473.95,48.15,0,0,1,1,0
507,2024-07-04,2,7,3,57,4845,581.4,0.0,2955.45,43.65,85.27,49.25,0,1,2
508,2024-03-31,2,24,1,59,5015,200.6,0.0,3059.15,44.55,0,0,1,1,0
509,2025-10-23,1,30,3,76,912,36.48,0.0,556.32,29.4,0,0,1,1,0
510,2025-12-12,1,20,3,36,432,17.28,0.0,263.52,23.4,8.29,0,0,0,1
511,2024-07-20,1,25,1,38,456,18.24,0.0,278.16,23.7,8.76,44.5,0,1,4
512,2025-08-15,3,44,1,30,180,14.4,0.0,109.8,22.5,0,0,1,1,0
513,2025-02-05,2,15,1,65,5525,663.0,0.0,3370.25,47.25,97.24,51.25,0,0,2
514,2024-08-28,4,41,3,46,1748,69.92,0.0,1066.28,38.7,0,0,1,1,0
515,2024-12-19,1,11,2,76,912,36.48,0.0,556.32,29.4,0,0,1,1,0
516,2024-09-23,1,33,2,66,792,31.68,0.0,483.12,27.9,15.21,0,0,1,1
517,2025-11-01,1,28,3,21,252,10.08,0.0,153.72,21.15,0,0,1,1,0
518,2024-02-23,4,38,1,73,2774,0,0,1692.14,50.85,55.48,0,0,1,1
519,2024-04-22,2,35,2,74,6290,503.2,0.0,3836.9,51.3,0,0,1,1,0
520,2025-10-29,4,34,2,37,1406,168.72,0.0,857.66,34.65,0,0,1,1,0
521,2025-02-07,3,35,3,35,210,16.8,0.0,128.1,23.25,0,0,1,1,0
522,2024-05-21,1,1,2,22,264,21.12,0.0,161.04,21.3,0,0,1,1,0
523,2024-07-02,2,29,3,54,4590,367.2,0.0,2799.9,42.3,0,0,1,1,0
524,2024-06-15,4,29,2,100,3800,0,0,2318.0,63.0,0,0,1,1,0
525,2025-10-12,3,32,2,41,246,9.84,236.16,150.06,24.15,0,0,1,0,0
526,2024-06-13,4,18,3,50,1900,152.0,0.0,1159.0,40.5,0,0,1,1,0
527,2024-03-03,4,37,1,77,2926,234.08,0.0,1784.86,52.65,0,0,1,1,0
528,2025-11-03,4,31,1,57,2166,0,0,1321.26,43.65,0,0,1,1,0
529,2025-04-05,2,19,1,91,7735,309.4,0.0,4718.35,58.95,0,0,1,1,0
530,2024-03-20,4,20,3,38,1444,173.28,0.0,880.84,35.1,25.41,44.5,0,1,2
531,2025-12-06,2,27,3,20,1700,68.0,0.0,1037.0,27.0,32.64,0,0,1,1
532,2025-01-02,4,24,1,93,3534,0,0,2155.74,59.85,0,0,1,1,0
533,2025-05-18,2,1,1,30,2550,0,0,1555.5,31.5,0,0,1,1,0
534,2025-10-20,1,1,1,18,216,25.92,0.0,131.76,20.7,0,0,1,1,0
535,2025-11-30,2,28,2,92,7820,625.6,0.0,4770.2,59.4,0,0,1,1,0
536,2024-03-02,3,42,1,22,132,15.84,0.0,80.52,21.3,0,0,1,1,0
537,2024-05-28,2,11,3,83,7055,564.4,6490.6,4303.55,55.35,0,0,1,1,0
538,2025-12-06,2,14,3,27,2295,0,0,1399.95,30.15,0,0,1,1,0
539,2025-10-13,1,19,2,10,120,14.4,0.0,73.2,19.5,2.11,0,0,1,1
540,2024-03-07,2,39,2,51,4335,520.2,0.0,2644.35,40.95,76.3,0,0,1,1
541,2024-01-06,2,17,2,81,6885,275.4,0.0,4199.85,54.45,0,0,1,1,0
542,2025-12-28,4,10,3,79,3002,360.24,0.0,1831.22,53.55,52.84,54.75,0,1,4
543,2024-01-16,1,4,1,23,276,22.08,0.0,168.36,21.45,0,0,1,1,0
544,2025-12-07,2,3,3,38,3230,258.4,0.0,1970.3,35.1,59.43,0,0,1,1
545,2024-06-24,3,33,1,92,552,44.16,0.0,336.72,31.8,10.16,0,0,1,1
546,2024-07-21,3,40,1,15,90,0,0,54.9,20.25,1.8,0,0,1,1
547,2025-02-19,2,41,1,81,6885,826.2,0.0,4199.85,54.45,0,0,1,1,0
548,2024-01-07,1,6,3,93,1116,133.92,0.0,680.76,31.95,0,0,1,1,0
549,2024-05-19,2,28,2,20,1700,0,1700,1037.0,27.0,34.0,40.0,0,1,2
550,2025-03-12,2,40,2,46,3910,312.8,0.0,2385.1,38.7,71.94,46.5,0,1,2
551,2025-01-11,2,6,1,32,2720,108.8,0.0,1659.2,32.4,0,0,1,1,0
552,2024-03-25,2,23,3,86,7310,292.4,0.0,4459.1,56.7,0,0,1,1,0
553,2024-09-11,2,28,2,19,1615,193.8,0.0,985.15,26.55,0,0,1,1,0
554,2024-03-19,1,32,1,56,672,53.76,0.0,409.92,26.4,0,0,1,1,0
555,2025-11-16,2,6,1,23,1955,156.4,0.0,1192.55,28.35,0,0,1,1,0
556,2024-03-12,3,40,3,74,444,17.76,0.0,270.84,29.1,8.52,53.5,0,1,4
557,2024-04-22,2,13,3,73,6205,0,0,3785.05,50.85,0,0,1,1,0
558,2025-10-05,1,15,1,36,432,17.28,0.0,263.52,23.4,0,0,1,1,0
559,2024-11-05,1,47,3,11,132,15.84,0.0,80.52,19.65,2.32,37.75,0,1,4
560,2025-06-07,1,26,2,57,684,54.72,0.0,417.24,26.55,0,0,1,1,0
561,2024-05-25,1,8,2,35,420,33.6,0.0,256.2,23.25,0,0,1,1,0
562,2025-12-10,2,45,2,83,7055,846.6,0.0,4303.55,55.35,0,0,1,1,0
563,2025-11-08,3,39,3,49,294,11.76,0.0,179.34,25.35,5.64,0,0,1,1
564,2024-02-15,4,7,3,58,2204,88.16,0.0,1344.44,44.1,42.32,49.5,0,1,2
565,2025-03-26,2,38,2,38,3230,387.6,0.0,1970.3,35.1,0,0,1,1,0
566,2024-11-14,1,32,2,56,672,80.64,0.0,409.92,26.4,11.83,0,0,1,1
567,2025-06-02,2,30,2,92,7820,625.6,0.0,4770.2,59.4,0,0,1,1,0
568,2025-06-17,2,24,2,19,1615,64.6,0.0,985.15,26.55,0,0,1,1,0
569,2025-03-11,3,26,1,51,306,36.72,0.0,186.66,25.65,0,0,1,1,0
570,2025-04-27,4,14,3,46,1748,139.84,0.0,1066.28,38.7,0,0,1,1,0
571,2025-08-31,3,38,1,17,102,0,0,62.22,20.55,0,0,1,1,0
572,2024-08-21,2,32,1,31,2635,210.8,0.0,1607.35,31.95,0,0,1,1,0
573,2025-05-20,3,3,1,50,300,24.0,0.0,183.0,25.5,0,0,1,1,0
574,2024-03-03,2,25,3,74,6290,503.2,0.0,3836.9,51.3,0,0,1,1,0
575,2024-12-20,1,36,3,88,1056,0,0,644.16,31.2,0,0,1,1,0
576,2025-02-10,1,37,1,38,456,36.48,0.0,278.16,23.7,8.39,0,0,1,1
577,2024-05-15,2,18,3,18,1530,0,0,933.3,26.1,0,0,1,1,0
578,2025-07-29,3,10,3,43,258,30.96,0.0,157.38,24.45,4.54,0,0,1,1
579,2024-10-12,1,20,2,85,1020,122.4,0.0,622.2,30.75,0,0,1,1,0
580,2025-08-09,2,38,1,94,7990,639.2,0.0,4873.9,60.3,0,0,1,1,0
581,2025-04-27,3,31,3,87,522,0,0,318.42,31.05,10.44,0,0,1,1
582,2024-09-29,2,22,2,48,4080,489.6,0.0,2488.8,39.6,0,0,1,1,0
583,2025-05-17,3,44,2,56,336,13.44,0.0,204.96,26.4,0,0,1,1,0
584,2024-11-25,1,11,2,47,564,0,0,344.04,25.05,11.28,46.75,0,1,2
585,2025-03-01,1,13,3,53,636,25.44,0.0,387.96,25.95,0,0,1,1,0
586,2025-01-30,3,7,1,74,444,35.52,0.0,270.84,29.1,8.17,0,0,1,1
587,2025-03-17,2,48,2,69,5865,703.8,0.0,3577.65,49.05,0,0,1,1,0
588,2025-07-12,1,20,1,77,924,73.92,0.0,563.64,29.55,17.0,0,0,1,1
589,2024-09-26,3,3,1,97,582,0,0,355.02,32.55,0,0,1,1,0
590,2025-11-08,2,17,3,49,4165,0,0,2540.65,40.05,0,0,1,1,0
591,2024-01-17,4,21,2,78,2964,237.12,0.0,1808.04,53.1,0,0,1,1,0
592,2024-05-25,4,12,2,85,3230,0,0,1970.3,56.25,0,0,1,1,0
593,2024-10-15,3,7,1,35,210,25.2,0.0,128.1,23.25,0,0,1,0,0
594,2024-03-03,2,7,1,92,7820,0,0,4770.2,59.4,0,0,1,1,0
595,2025-05-26,3,25,2,61,366,43.92,0.0,223.26,27.15,0,0,1,1,0
596,2025-07-29,1,32,2,81,972,38.88,0.0,592.92,30.15,18.66,0,0,0,1
597,2024-04-14,2,37,1,16,1360,0,0,829.6,25.2,0,0,1,1,0
598,2024-08-29,4,13,3,46,1748,209.76,0.0,1066.28,38.7,0,0,1,1,0
599,2024-10-27,1,16,3,23,276,11.04,0.0,168.36,21.45,0,0,1,1,0
600,2024-10-20,1,42,3,78,936,0,0,570.96,29.7,0,0,1,1,0
601,2024-01-03,3,45,3,29,174,20.88,0.0,106.14,22.35,3.06,0,0,1,1
602,2025-06-20,4,1,2,44,1672,200.64,0.0,1019.92,37.8,0,0,1,1,0
603,2024-08-06,2,47,3,93,7905,316.2,7588.8,4822.05,59.85,0,0,1,1,0
604,2024-11-16,1,36,2,94,1128,0,0,688.08,32.1,0,0,1,1,0
